"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.entity_id","Input.short_text","Input.ambiguous_entity","Input.candidate_link","Answer.Q1","Answer.Q2","Answer.comment","Approve","Reject"
"230KMN9U8P9YAJ08U4930UYIP4YUDL","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:58 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:58 GMT 2012","","","2ZKI2KYEPLSPEGRXKDNJBOAHYAROUJ","ATQWZNGQCN1RA","Submitted","Fri Oct 19 04:35:42 GMT 2012","Fri Oct 19 04:35:46 GMT 2012","Thu Oct 25 21:35:46 PDT 2012","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","385951167676416_temptation","Watching ""Sister Wives"". I have both Mormon and polyamorist friends on FB. Resisting the temptation to post about the show over there.","temptation","http://en.wikipedia.org/wiki/The_Temptations","false","",""
"2D2UDD8XMB3QAK6C9DLTW6T4HZ7EP2","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2DVFDEY5COW0SRYB1F3RNLC64RAU3Q","A2T5CROJ0FWIJY","Submitted","Sun Oct 21 16:07:40 GMT 2012","Sun Oct 21 16:07:48 GMT 2012","Sun Oct 28 09:07:48 PDT 2012","","","","8","100% (12/12)","100% (12/12)","0% (0/0)","3192809314058240_property",".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!","property","http://en.wikipedia.org/wiki/Property_tax","false","",""
"2D2UDD8XMB3QAK6C9DLTW6T4HZ7EP2","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2O5D2AC9KSSZ284EOBWU2KQO6CQ0IZ","AMAAE4PQGWD99","Submitted","Fri Oct 19 04:58:51 GMT 2012","Fri Oct 19 04:58:58 GMT 2012","Thu Oct 25 21:58:58 PDT 2012","","","","7","100% (14/14)","100% (14/14)","100% (11/11)","3192809314058240_property",".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!","property","http://en.wikipedia.org/wiki/Property_tax","false","",""
"2D2UDD8XMB3QAK6C9DLTW6T4HZ7EP2","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2TOKUDD8XMB3XEGBYIXU1O6TCAXDOZ","ATQWZNGQCN1RA","Submitted","Fri Oct 19 04:43:39 GMT 2012","Fri Oct 19 04:43:43 GMT 2012","Thu Oct 25 21:43:43 PDT 2012","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","3192809314058240_property",".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!","property","http://en.wikipedia.org/wiki/Property_tax","false","",""
"2OIG5R98D8J32PE8QZKN6CG3PGZUEE","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:58 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:58 GMT 2012","","","22KZVXX2Q45U1VX0WNEI41NSGJFQ89","AMAAE4PQGWD99","Submitted","Fri Oct 19 04:17:35 GMT 2012","Fri Oct 19 04:17:50 GMT 2012","Thu Oct 25 21:17:50 PDT 2012","","","","15","100% (14/14)","100% (14/14)","100% (11/11)","385951167676416_temptation","Watching ""Sister Wives"". I have both Mormon and polyamorist friends on FB. Resisting the temptation to post about the show over there.","temptation","http://en.wikipedia.org/wiki/Temptation_of_Christ","false","",""
"2OIG5R98D8J32PE8QZKN6CG3PGZUEE","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:58 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:58 GMT 2012","","","2DN0FK0COK2JLCTJNRB9TRW6WVDQJZ","A1VKHE5L6QVFUV","Submitted","Fri Oct 19 05:15:09 GMT 2012","Fri Oct 19 05:15:16 GMT 2012","Thu Oct 25 22:15:16 PDT 2012","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","385951167676416_temptation","Watching ""Sister Wives"". I have both Mormon and polyamorist friends on FB. Resisting the temptation to post about the show over there.","temptation","http://en.wikipedia.org/wiki/Temptation_of_Christ","false","",""
"2OIG5R98D8J32PE8QZKN6CG3PGZUEE","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:58 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:58 GMT 2012","","","2V0I9NZW6HEZDZLGO3YTG69G2HZXNZ","ATQWZNGQCN1RA","Submitted","Fri Oct 19 03:44:04 GMT 2012","Fri Oct 19 03:44:23 GMT 2012","Thu Oct 25 20:44:23 PDT 2012","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","385951167676416_temptation","Watching ""Sister Wives"". I have both Mormon and polyamorist friends on FB. Resisting the temptation to post about the show over there.","temptation","http://en.wikipedia.org/wiki/Temptation_of_Christ","false","",""
"2W36VCPWZ9RNK7P0T8J70N3DWK9PAI","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","20WJ3NAB6BFMMQVAWPK11JFDPI9TG7","A2T5CROJ0FWIJY","Submitted","Sun Oct 21 16:15:40 GMT 2012","Sun Oct 21 16:15:45 GMT 2012","Sun Oct 28 09:15:45 PDT 2012","","","","5","100% (12/12)","100% (12/12)","0% (0/0)","3192809314058240_property",".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!","property","http://en.wikipedia.org/wiki/Property_insurance","false","",""
"2W36VCPWZ9RNK7P0T8J70N3DWK9PAI","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","26R9RNDWIOV1ZIZZ1KKG213YLU6GV8","ATQWZNGQCN1RA","Submitted","Fri Oct 19 03:47:17 GMT 2012","Fri Oct 19 03:47:24 GMT 2012","Thu Oct 25 20:47:24 PDT 2012","","","","7","0% (0/0)","0% (0/0)","0% (0/0)","3192809314058240_property",".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!","property","http://en.wikipedia.org/wiki/Property_insurance","false","",""
"2W36VCPWZ9RNK7P0T8J70N3DWK9PAI","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2ABG5TYMNCWYIFGR7ZJSPX11RKONJ7","AMAAE4PQGWD99","Submitted","Fri Oct 19 04:46:29 GMT 2012","Fri Oct 19 04:46:36 GMT 2012","Thu Oct 25 21:46:36 PDT 2012","","","","7","100% (14/14)","100% (14/14)","100% (11/11)","3192809314058240_property",".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!","property","http://en.wikipedia.org/wiki/Property_insurance","false","",""
"2RHHHRRLFQ0OUY23F8BHW9EGUFMPGU","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:59 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:59 GMT 2012","","","24DRGNTBJ3MMK8CRNEE6AKHBHIG9VH","AMAAE4PQGWD99","Submitted","Fri Oct 19 05:06:22 GMT 2012","Fri Oct 19 05:06:30 GMT 2012","Thu Oct 25 22:06:30 PDT 2012","","","","8","100% (14/14)","100% (14/14)","100% (11/11)","385951167676416_temptation","Watching ""Sister Wives"". I have both Mormon and polyamorist friends on FB. Resisting the temptation to post about the show over there.","temptation","http://en.wikipedia.org/wiki/The_Last_Temptation_of_Christ","false","",""
"2RHHHRRLFQ0OUY23F8BHW9EGUFMPGU","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:59 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:59 GMT 2012","","","2GG33FDEY5CO3BSSP6U8KRFLL7N1SV","A3NU1SQPI1NXY4","Submitted","Sat Oct 20 19:57:48 GMT 2012","Sat Oct 20 19:58:40 GMT 2012","Sat Oct 27 12:58:40 PDT 2012","","","","52","100% (9/9)","100% (9/9)","0% (0/0)","385951167676416_temptation","Watching ""Sister Wives"". I have both Mormon and polyamorist friends on FB. Resisting the temptation to post about the show over there.","temptation","http://en.wikipedia.org/wiki/The_Last_Temptation_of_Christ","false","",""
"2RHHHRRLFQ0OUY23F8BHW9EGUFMPGU","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:59 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:59 GMT 2012","","","2IA9NZW6HEZ6VPB2UEK8E9GUUX0OYD","ATQWZNGQCN1RA","Submitted","Fri Oct 19 04:10:03 GMT 2012","Fri Oct 19 04:10:11 GMT 2012","Thu Oct 25 21:10:11 PDT 2012","","","","8","0% (0/0)","0% (0/0)","0% (0/0)","385951167676416_temptation","Watching ""Sister Wives"". I have both Mormon and polyamorist friends on FB. Resisting the temptation to post about the show over there.","temptation","http://en.wikipedia.org/wiki/The_Last_Temptation_of_Christ","false","",""
"2M38I9NZW6HE6HVQ2XN71869JY0WM3","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","250ER9Y8TNKITAZY3R6H02OM8KEU7U","ATQWZNGQCN1RA","Submitted","Fri Oct 19 03:53:47 GMT 2012","Fri Oct 19 03:53:56 GMT 2012","Thu Oct 25 20:53:56 PDT 2012","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","3192809314058240_property",".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!","property","http://en.wikipedia.org/wiki/Property_(philosophy)","false","",""
"2M38I9NZW6HE6HVQ2XN71869JY0WM3","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","258ULF395SW6UR8RQAEYVJBYNXIDR9","AMAAE4PQGWD99","Submitted","Fri Oct 19 04:58:00 GMT 2012","Fri Oct 19 04:58:31 GMT 2012","Thu Oct 25 21:58:31 PDT 2012","","","","31","100% (14/14)","100% (14/14)","100% (11/11)","3192809314058240_property",".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!","property","http://en.wikipedia.org/wiki/Property_(philosophy)","true","",""
"2M38I9NZW6HE6HVQ2XN71869JY0WM3","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2E6GDHDM25L8PKUBUD8E76OEDUEEOQ","A2T5CROJ0FWIJY","Submitted","Sun Oct 21 16:18:37 GMT 2012","Sun Oct 21 16:18:44 GMT 2012","Sun Oct 28 09:18:44 PDT 2012","","","","7","100% (12/12)","100% (12/12)","0% (0/0)","3192809314058240_property",".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!","property","http://en.wikipedia.org/wiki/Property_(philosophy)","false","",""
"28185OZIZEHMHLWYMVH5MWPXO11BZK","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2HUJENLVWJ5OWM7ATNQ86MWBFAS0SR","AMAAE4PQGWD99","Submitted","Fri Oct 19 05:00:11 GMT 2012","Fri Oct 19 05:00:21 GMT 2012","Thu Oct 25 22:00:21 PDT 2012","","","","10","100% (14/14)","100% (14/14)","100% (11/11)","3192809314058240_property",".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!","property","http://en.wikipedia.org/wiki/Property_law","true","",""
"28185OZIZEHMHLWYMVH5MWPXO11BZK","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2J0D8J3VE7WSZ4UAANUMKK8A1YYJZM","A1K9WP8Q74E9G2","Submitted","Fri Oct 19 05:02:08 GMT 2012","Fri Oct 19 05:02:51 GMT 2012","Thu Oct 25 22:02:51 PDT 2012","","","","43","100% (33/33)","100% (33/33)","0% (0/0)","3192809314058240_property",".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!","property","http://en.wikipedia.org/wiki/Property_law","true","",""
"28185OZIZEHMHLWYMVH5MWPXO11BZK","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2MU6DG67D1X32BMWYJFKAJE1U3QG9X","ATQWZNGQCN1RA","Submitted","Fri Oct 19 04:29:03 GMT 2012","Fri Oct 19 04:29:07 GMT 2012","Thu Oct 25 21:29:07 PDT 2012","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","3192809314058240_property",".@Milehimama Wait, the TSA DOESN'T DO BACKGROUND CHECKS!? Not just kids, but EVERYONE'S person & property deserves vetted TSA employees!","property","http://en.wikipedia.org/wiki/Property_law","false","",""
"2ALHVWAVKI62UUXEZETZH9QH9FZPHT","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:59 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:59 GMT 2012","","","2118D8J3VE7WZ30ZWJ73UCK8IOZYIQ","ATQWZNGQCN1RA","Submitted","Fri Oct 19 03:49:01 GMT 2012","Fri Oct 19 03:49:14 GMT 2012","Thu Oct 25 20:49:14 PDT 2012","","","","13","0% (0/0)","0% (0/0)","0% (0/0)","385951167676416_temptation","Watching ""Sister Wives"". I have both Mormon and polyamorist friends on FB. Resisting the temptation to post about the show over there.","temptation","http://en.wikipedia.org/wiki/Eve","false","",""
"2ALHVWAVKI62UUXEZETZH9QH9FZPHT","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:59 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:59 GMT 2012","","","2MB011K274J7GVX848ZNC6UXN79CEM","A23S6QOSZH9TMT","Submitted","Fri Oct 19 03:24:42 GMT 2012","Fri Oct 19 03:25:43 GMT 2012","Thu Oct 25 20:25:43 PDT 2012","","","","61","100% (75/75)","100% (75/75)","0% (0/0)","385951167676416_temptation","Watching ""Sister Wives"". I have both Mormon and polyamorist friends on FB. Resisting the temptation to post about the show over there.","temptation","http://en.wikipedia.org/wiki/Eve","false","",""
"2ALHVWAVKI62UUXEZETZH9QH9FZPHT","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:59 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:59 GMT 2012","","","2PD6VCPWZ9RNK7P0T8J70N3D1CVPAP","AMAAE4PQGWD99","Submitted","Fri Oct 19 04:37:26 GMT 2012","Fri Oct 19 04:37:47 GMT 2012","Thu Oct 25 21:37:47 PDT 2012","","","","21","100% (14/14)","100% (14/14)","100% (11/11)","385951167676416_temptation","Watching ""Sister Wives"". I have both Mormon and polyamorist friends on FB. Resisting the temptation to post about the show over there.","temptation","http://en.wikipedia.org/wiki/Eve","false","",""
"2QQJHSTLB3L0MMQLGV2JMJREYIJTH1","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2I988MQU6L5OI6JUZYOXCAIJN3HVCI","ATQWZNGQCN1RA","Submitted","Fri Oct 19 04:44:00 GMT 2012","Fri Oct 19 04:44:05 GMT 2012","Thu Oct 25 21:44:05 PDT 2012","","","","5","0% (0/0)","0% (0/0)","0% (0/0)","186810580311605248_scam","#GoDaddy hijacked dh's domain name after he checked it there for availability! Now he has to buy it from them for $70! What a #scam","scam","http://en.wikipedia.org/wiki/Godsmack","false","",""
"2QQJHSTLB3L0MMQLGV2JMJREYIJTH1","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2R7L42J1LY58II9JK79GNKHD9234PX","A1VKHE5L6QVFUV","Submitted","Fri Oct 19 05:44:54 GMT 2012","Fri Oct 19 05:44:58 GMT 2012","Thu Oct 25 22:44:58 PDT 2012","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","186810580311605248_scam","#GoDaddy hijacked dh's domain name after he checked it there for availability! Now he has to buy it from them for $70! What a #scam","scam","http://en.wikipedia.org/wiki/Godsmack","false","",""
"2QQJHSTLB3L0MMQLGV2JMJREYIJTH1","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2UHFE4EGDHDM9GSKGGEZ46HE72OAK8","AMAAE4PQGWD99","Submitted","Fri Oct 19 04:28:20 GMT 2012","Fri Oct 19 04:28:37 GMT 2012","Thu Oct 25 21:28:37 PDT 2012","","","","17","100% (14/14)","100% (14/14)","100% (11/11)","186810580311605248_scam","#GoDaddy hijacked dh's domain name after he checked it there for availability! Now he has to buy it from them for $70! What a #scam","scam","http://en.wikipedia.org/wiki/Godsmack","false","",""
"2W80ONNVRH1KOZGQEY27ENV9OOAWN3","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","28F5F3Q0JG5T5XUOU524HF9S0NFHD9","ATQWZNGQCN1RA","Submitted","Fri Oct 19 03:50:39 GMT 2012","Fri Oct 19 03:50:48 GMT 2012","Thu Oct 25 20:50:48 PDT 2012","","","","9","0% (0/0)","0% (0/0)","0% (0/0)","186810580311605248_scam","#GoDaddy hijacked dh's domain name after he checked it there for availability! Now he has to buy it from them for $70! What a #scam","scam","http://en.wikipedia.org/wiki/Confidence_trick","true","",""
"2W80ONNVRH1KOZGQEY27ENV9OOAWN3","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2N0XMB3Q39Z0IH15MDK4MVST3NNITT","AMAAE4PQGWD99","Submitted","Fri Oct 19 05:10:20 GMT 2012","Fri Oct 19 05:10:29 GMT 2012","Thu Oct 25 22:10:29 PDT 2012","","","","9","100% (14/14)","100% (14/14)","100% (11/11)","186810580311605248_scam","#GoDaddy hijacked dh's domain name after he checked it there for availability! Now he has to buy it from them for $70! What a #scam","scam","http://en.wikipedia.org/wiki/Confidence_trick","true","",""
"2W80ONNVRH1KOZGQEY27ENV9OOAWN3","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2WFCWYB49F9SZ3O9Z8AOVST5Q9WTPB","A2T5CROJ0FWIJY","Submitted","Sun Oct 21 16:16:28 GMT 2012","Sun Oct 21 16:16:46 GMT 2012","Sun Oct 28 09:16:46 PDT 2012","","","","18","100% (12/12)","100% (12/12)","0% (0/0)","186810580311605248_scam","#GoDaddy hijacked dh's domain name after he checked it there for availability! Now he has to buy it from them for $70! What a #scam","scam","http://en.wikipedia.org/wiki/Confidence_trick","true","",""
"21ASZVXX2Q4515R2M57NQW1NVC37P9","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2C9ECWA6X3YOJNMCAWWK5PTIVDHNM7","AMAAE4PQGWD99","Submitted","Fri Oct 19 04:13:07 GMT 2012","Fri Oct 19 04:13:39 GMT 2012","Thu Oct 25 21:13:39 PDT 2012","","","","32","100% (14/14)","100% (14/14)","100% (11/11)","186810580311605248_scam","#GoDaddy hijacked dh's domain name after he checked it there for availability! Now he has to buy it from them for $70! What a #scam","scam","http://en.wikipedia.org/wiki/Fraud","true","",""
"21ASZVXX2Q4515R2M57NQW1NVC37P9","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2DFAB6BFMFFO59P5Z0AFLGESL49JWS","A2T5CROJ0FWIJY","Submitted","Sun Oct 21 16:19:37 GMT 2012","Sun Oct 21 16:19:43 GMT 2012","Sun Oct 28 09:19:43 PDT 2012","","","","6","100% (12/12)","100% (12/12)","0% (0/0)","186810580311605248_scam","#GoDaddy hijacked dh's domain name after he checked it there for availability! Now he has to buy it from them for $70! What a #scam","scam","http://en.wikipedia.org/wiki/Fraud","true","",""
"21ASZVXX2Q4515R2M57NQW1NVC37P9","24OP3TVOK5UFQG8A5X5O7FYQS6E36R","Wikipedia link to word matching","You will be asked if a word in a short text snippets matches a given Wikipedia page","categorization, true/false, wikipedia, named entities, quick, fast","$0.03","Fri Oct 19 02:54:49 GMT 2012","3","BatchId:938666;","3600","604800","Fri Oct 26 02:54:49 GMT 2012","","","2JXSW6NG1FS3U9UV9561NZSZTYYJXN","ATQWZNGQCN1RA","Submitted","Fri Oct 19 04:35:31 GMT 2012","Fri Oct 19 04:35:41 GMT 2012","Thu Oct 25 21:35:41 PDT 2012","","","","10","0% (0/0)","0% (0/0)","0% (0/0)","186810580311605248_scam","#GoDaddy hijacked dh's domain name after he checked it there for availability! Now he has to buy it from them for $70! What a #scam","scam","http://en.wikipedia.org/wiki/Fraud","true","",""
