entity_id,short_text,ambiguous_entity,candidate_link
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Pan_Arab_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Asian_Winter_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Games_(magazine)
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/World_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Olympic_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/The_Games_(UK_TV_series)
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Canada_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Summer_Olympic_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Goodwill_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Paralympic_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/East_Asian_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Winter_Olympic_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Arafura_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Military_World_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Games_played
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Lusophony_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Games_pitched
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/All-Africa_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Friendship_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Southeast_Asian_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Central_American_and_Caribbean_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/Commonwealth_Games
223237740454617090_games,RT  @gggxxx101 So true... @goodluckliving: Why do the creators of all the games I play assume I want to share my score on twitter??,games,http://en.wikipedia.org/wiki/South_Asian_Games
217093142476886017_time,"In case you missed it, @owlcity did a duet with @carlyraejepsen, entitled ""Good Time"" http://t.co/jRt5ZGuw",time,http://en.wikipedia.org/wiki/Time_(magazine)
217093142476886017_time,"In case you missed it, @owlcity did a duet with @carlyraejepsen, entitled ""Good Time"" http://t.co/jRt5ZGuw",time,http://en.wikipedia.org/wiki/Time
236553769654034434_garageband,Working on a new GarageBand song. http://t.co/LPW9Hb85,garageband,http://en.wikipedia.org/wiki/GarageBand.com
236553769654034434_garageband,Working on a new GarageBand song. http://t.co/LPW9Hb85,garageband,http://en.wikipedia.org/wiki/GarageBand
233636778987376640_remix,My new sounds: Loch Lomond (Synthetic Voice Remix) http://t.co/l1OWvj3E on #SoundCloud,remix,http://en.wikipedia.org/wiki/Remix
233636778987376640_remix,My new sounds: Loch Lomond (Synthetic Voice Remix) http://t.co/l1OWvj3E on #SoundCloud,remix,http://en.wikipedia.org/wiki/Remix_(TV_series)
220031285626810368_agt,I'm watching America's Got Talent. #AGT,agt,http://en.wikipedia.org/wiki/America's_Got_Talent
220031285626810368_agt,I'm watching America's Got Talent. #AGT,agt,http://en.wikipedia.org/wiki/Alberta_Government_Telephones
220031285626810368_agt,I'm watching America's Got Talent. #AGT,agt,http://en.wikipedia.org/wiki/Angiotensin
220031285626810368_agt,I'm watching America's Got Talent. #AGT,agt,http://en.wikipedia.org/wiki/Angiotensinogen
220031285626810368_agt,I'm watching America's Got Talent. #AGT,agt,http://en.wikipedia.org/wiki/America's_Got_Talent_(season_5)
220031285626810368_agt,I'm watching America's Got Talent. #AGT,agt,http://en.wikipedia.org/wiki/Telus
220031285626810368_agt,I'm watching America's Got Talent. #AGT,agt,http://en.wikipedia.org/wiki/Automated_guideway_transit
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/Cars_(video_game)
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/Cart
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/Carina_(constellation)
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/Fen
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/Railroad_car
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/Carolina_Hurricanes
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/Cars_(song)
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/The_Cars
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/Automobile
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/Carolina_Panthers
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/Cars_2
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/Carriage
241711173198819329_car,"Helped nearby drivers by reporting a car stopped on the shoulder on State Rte 8 S, Macedonia on @waze - Drive Social. http://t.co/cYYVCzc0",car,http://en.wikipedia.org/wiki/Cars_(film)
220042947939409920_picture,@goodluckliving I find your profile picture funny.,picture,http://en.wikipedia.org/wiki/Image
220042947939409920_picture,@goodluckliving I find your profile picture funny.,picture,http://en.wikipedia.org/wiki/Pictures_at_an_Exhibition
220042947939409920_picture,@goodluckliving I find your profile picture funny.,picture,http://en.wikipedia.org/wiki/The_Picture_of_Dorian_Gray
220045740288909314_eyebrow,@owlcity *raise one eyebrow*,eyebrow,http://en.wikipedia.org/wiki/Eyebrow
220045740288909314_eyebrow,@owlcity *raise one eyebrow*,eyebrow,http://en.wikipedia.org/wiki/Supercilium
228580167545679872_god,"Oh my god, this storm is intense.",god,http://en.wikipedia.org/wiki/God_(word)
228580167545679872_god,"Oh my god, this storm is intense.",god,http://en.wikipedia.org/wiki/Deity
228580167545679872_god,"Oh my god, this storm is intense.",god,http://en.wikipedia.org/wiki/God
228580167545679872_god,"Oh my god, this storm is intense.",god,http://en.wikipedia.org/wiki/God_(male_deity)
209652336149278720_ipad,Success! Adding a SBParentalControlsPIN string into com.apple.springboard.plist did the trick! Jailbroken iPad 2. #jailbreak #iPad2,ipad,http://en.wikipedia.org/wiki/IPad_2
209652336149278720_ipad,Success! Adding a SBParentalControlsPIN string into com.apple.springboard.plist did the trick! Jailbroken iPad 2. #jailbreak #iPad2,ipad,http://en.wikipedia.org/wiki/IPad
211468647116443650_wwdc,"RT ""@applenws: Apple WWDC June 11: What to Expect - eWeek http://t.co/YJYkO3aG #apple""",wwdc,http://en.wikipedia.org/wiki/WWRC
211468647116443650_wwdc,"RT ""@applenws: Apple WWDC June 11: What to Expect - eWeek http://t.co/YJYkO3aG #apple""",wwdc,http://en.wikipedia.org/wiki/Apple_Worldwide_Developers_Conference
211468647116443650_wwdc,"RT ""@applenws: Apple WWDC June 11: What to Expect - eWeek http://t.co/YJYkO3aG #apple""",wwdc,http://en.wikipedia.org/wiki/WWDC_(FM)
228314645612617729_stewie griffin,Whoa. I just came out of a 2-day long obsession with Stewie Griffin. #wtf,stewie griffin,http://en.wikipedia.org/wiki/List_of_characters_in_Family_Guy
228314645612617729_stewie griffin,Whoa. I just came out of a 2-day long obsession with Stewie Griffin. #wtf,stewie griffin,http://en.wikipedia.org/wiki/Stewie_Griffin
221055667346219009_sounds,My new sounds: GIVE ME CANDY? Parody Preliminary Drum Riff http://t.co/q6VIazyq on #SoundCloud,sounds,http://en.wikipedia.org/wiki/Sound
221055667346219009_sounds,My new sounds: GIVE ME CANDY? Parody Preliminary Drum Riff http://t.co/q6VIazyq on #SoundCloud,sounds,http://en.wikipedia.org/wiki/Sounds_(magazine)
221055667346219009_sounds,My new sounds: GIVE ME CANDY? Parody Preliminary Drum Riff http://t.co/q6VIazyq on #SoundCloud,sounds,http://en.wikipedia.org/wiki/The_Sounds
221069915002646528_tmi,"If I tweeted @MiadaW back every time saw one of her posts, Twitter would be overcapacity. #TMI",tmi,http://en.wikipedia.org/wiki/HTC-Highroad
221069915002646528_tmi,"If I tweeted @MiadaW back every time saw one of her posts, Twitter would be overcapacity. #TMI",tmi,http://en.wikipedia.org/wiki/Three_Mile_Island_accident
232175161019863040_chopin,Frederic Chopin. Check him out.,chopin,http://en.wikipedia.org/wiki/Kate_Chopin
232175161019863040_chopin,Frederic Chopin. Check him out.,chopin,http://en.wikipedia.org/wiki/Chopin
232175161019863040_chopin,Frederic Chopin. Check him out.,chopin,http://en.wikipedia.org/wiki/Frederic_Chopin
243146620722630656_radiation,"The laws of physics forbid time travel to the past on a large scale, as feedback from radiation in the wormholes would destroy the wormhole",radiation,http://en.wikipedia.org/wiki/Thermal_radiation
243146620722630656_radiation,"The laws of physics forbid time travel to the past on a large scale, as feedback from radiation in the wormholes would destroy the wormhole",radiation,http://en.wikipedia.org/wiki/Radiation
243146620722630656_radiation,"The laws of physics forbid time travel to the past on a large scale, as feedback from radiation in the wormholes would destroy the wormhole",radiation,http://en.wikipedia.org/wiki/Ionizing_radiation
243146620722630656_radiation,"The laws of physics forbid time travel to the past on a large scale, as feedback from radiation in the wormholes would destroy the wormhole",radiation,http://en.wikipedia.org/wiki/Radiation_therapy
243146620722630656_radiation,"The laws of physics forbid time travel to the past on a large scale, as feedback from radiation in the wormholes would destroy the wormhole",radiation,http://en.wikipedia.org/wiki/Electromagnetic_radiation
243146620722630656_radiation,"The laws of physics forbid time travel to the past on a large scale, as feedback from radiation in the wormholes would destroy the wormhole",radiation,http://en.wikipedia.org/wiki/Radioactive_decay
243146620722630656_radiation,"The laws of physics forbid time travel to the past on a large scale, as feedback from radiation in the wormholes would destroy the wormhole",radiation,http://en.wikipedia.org/wiki/Evolutionary_radiation
214528848736423936_you,@gggxxx101 YOU GOT A TWITTER? is your mom ok?,you,http://en.wikipedia.org/wiki/You_(actress)
214528848736423936_you,@gggxxx101 YOU GOT A TWITTER? is your mom ok?,you,http://en.wikipedia.org/wiki/YOU
247050238383230976_football,Much needed touchdown by Stoneburner for #OSU #football,football,http://en.wikipedia.org/wiki/Association_football
247050238383230976_football,Much needed touchdown by Stoneburner for #OSU #football,football,http://en.wikipedia.org/wiki/National_Football_League
247050238383230976_football,Much needed touchdown by Stoneburner for #OSU #football,football,http://en.wikipedia.org/wiki/American_football
247050238383230976_football,Much needed touchdown by Stoneburner for #OSU #football,football,http://en.wikipedia.org/wiki/College_football
247050238383230976_football,Much needed touchdown by Stoneburner for #OSU #football,football,http://en.wikipedia.org/wiki/Football
247050238383230976_football,Much needed touchdown by Stoneburner for #OSU #football,football,http://en.wikipedia.org/wiki/Football_in_England
247050238383230976_football,Much needed touchdown by Stoneburner for #OSU #football,football,http://en.wikipedia.org/wiki/Australian_rules_football
247050238383230976_football,Much needed touchdown by Stoneburner for #OSU #football,football,http://en.wikipedia.org/wiki/High_school_football_in_North_America
247050238383230976_football,Much needed touchdown by Stoneburner for #OSU #football,football,http://en.wikipedia.org/wiki/Football_(ball)
236952462706212864_sounds,My new sounds: Variations on the Theme from the Celebrated Canon in D http://t.co/4ZGe3eyU on #SoundCloud,sounds,http://en.wikipedia.org/wiki/Sounds_(magazine)
236952462706212864_sounds,My new sounds: Variations on the Theme from the Celebrated Canon in D http://t.co/4ZGe3eyU on #SoundCloud,sounds,http://en.wikipedia.org/wiki/The_Sounds
236952462706212864_sounds,My new sounds: Variations on the Theme from the Celebrated Canon in D http://t.co/4ZGe3eyU on #SoundCloud,sounds,http://en.wikipedia.org/wiki/Sound
231220998052139008_olympics,"O'er the land of the free, and the home of the brave! #Olympics #Celebration",olympics,http://en.wikipedia.org/wiki/Ice_hockey_at_the_Olympic_Games
231220998052139008_olympics,"O'er the land of the free, and the home of the brave! #Olympics #Celebration",olympics,http://en.wikipedia.org/wiki/2004_Summer_Olympics
231220998052139008_olympics,"O'er the land of the free, and the home of the brave! #Olympics #Celebration",olympics,http://en.wikipedia.org/wiki/2002_Winter_Olympics
231220998052139008_olympics,"O'er the land of the free, and the home of the brave! #Olympics #Celebration",olympics,http://en.wikipedia.org/wiki/Table_tennis_at_the_Summer_Olympics
231220998052139008_olympics,"O'er the land of the free, and the home of the brave! #Olympics #Celebration",olympics,http://en.wikipedia.org/wiki/2008_Summer_Olympics
231220998052139008_olympics,"O'er the land of the free, and the home of the brave! #Olympics #Celebration",olympics,http://en.wikipedia.org/wiki/Olympic_Games
231220998052139008_olympics,"O'er the land of the free, and the home of the brave! #Olympics #Celebration",olympics,http://en.wikipedia.org/wiki/Summer_Olympic_Games
231220998052139008_olympics,"O'er the land of the free, and the home of the brave! #Olympics #Celebration",olympics,http://en.wikipedia.org/wiki/Winter_Olympic_Games
231220998052139008_olympics,"O'er the land of the free, and the home of the brave! #Olympics #Celebration",olympics,http://en.wikipedia.org/wiki/1992_Summer_Olympics
231220998052139008_olympics,"O'er the land of the free, and the home of the brave! #Olympics #Celebration",olympics,http://en.wikipedia.org/wiki/Equestrian_at_the_Summer_Olympics
210569108775903234_talent,"It's curious how singers these days aren't judged by their talent to sing, rather their abilities to use pitch correction tools",talent,http://en.wikipedia.org/wiki/Talent_manager
210569108775903234_talent,"It's curious how singers these days aren't judged by their talent to sing, rather their abilities to use pitch correction tools",talent,http://en.wikipedia.org/wiki/Talent_show
210569108775903234_talent,"It's curious how singers these days aren't judged by their talent to sing, rather their abilities to use pitch correction tools",talent,http://en.wikipedia.org/wiki/Jim_Talent
210569108775903234_talent,"It's curious how singers these days aren't judged by their talent to sing, rather their abilities to use pitch correction tools",talent,http://en.wikipedia.org/wiki/Talent_(measurement)
210569108775903234_talent,"It's curious how singers these days aren't judged by their talent to sing, rather their abilities to use pitch correction tools",talent,http://en.wikipedia.org/wiki/Billy_Talent
210569108775903234_talent,"It's curious how singers these days aren't judged by their talent to sing, rather their abilities to use pitch correction tools",talent,http://en.wikipedia.org/wiki/Talent_agent
210569108775903234_talent,"It's curious how singers these days aren't judged by their talent to sing, rather their abilities to use pitch correction tools",talent,http://en.wikipedia.org/wiki/Young_Talent_Time
256194640246620160_order,12/13/14 is the last time an mdy date will be in consecutive order for a century. Gotta live it well. #sentimentality,order,http://en.wikipedia.org/wiki/The_Order_(group)
256194640246620160_order,12/13/14 is the last time an mdy date will be in consecutive order for a century. Gotta live it well. #sentimentality,order,http://en.wikipedia.org/wiki/Differential_equation
256194640246620160_order,12/13/14 is the last time an mdy date will be in consecutive order for a century. Gotta live it well. #sentimentality,order,http://en.wikipedia.org/wiki/Order_of_precedence
256194640246620160_order,12/13/14 is the last time an mdy date will be in consecutive order for a century. Gotta live it well. #sentimentality,order,http://en.wikipedia.org/wiki/Order_(honour)
256194640246620160_order,12/13/14 is the last time an mdy date will be in consecutive order for a century. Gotta live it well. #sentimentality,order,http://en.wikipedia.org/wiki/Holy_Orders
256194640246620160_order,12/13/14 is the last time an mdy date will be in consecutive order for a century. Gotta live it well. #sentimentality,order,http://en.wikipedia.org/wiki/Order_(biology)
256194640246620160_order,12/13/14 is the last time an mdy date will be in consecutive order for a century. Gotta live it well. #sentimentality,order,http://en.wikipedia.org/wiki/Order_(group_theory)
256194640246620160_order,12/13/14 is the last time an mdy date will be in consecutive order for a century. Gotta live it well. #sentimentality,order,http://en.wikipedia.org/wiki/Catholic_religious_order
256194640246620160_order,12/13/14 is the last time an mdy date will be in consecutive order for a century. Gotta live it well. #sentimentality,order,http://en.wikipedia.org/wiki/Religious_order
247360282442211328_song,"This Carly Rae Jepson cover is way better than the actual, original song! http://t.co/lMIrxs9J via @youtube",song,http://en.wikipedia.org/wiki/Song_Dynasty
247360282442211328_song,"This Carly Rae Jepson cover is way better than the actual, original song! http://t.co/lMIrxs9J via @youtube",song,http://en.wikipedia.org/wiki/Liu_Song_Dynasty
247360282442211328_song,"This Carly Rae Jepson cover is way better than the actual, original song! http://t.co/lMIrxs9J via @youtube",song,http://en.wikipedia.org/wiki/Mount_Song
247360282442211328_song,"This Carly Rae Jepson cover is way better than the actual, original song! http://t.co/lMIrxs9J via @youtube",song,http://en.wikipedia.org/wiki/1997_in_music
247360282442211328_song,"This Carly Rae Jepson cover is way better than the actual, original song! http://t.co/lMIrxs9J via @youtube",song,http://en.wikipedia.org/wiki/Brenda_Song
247360282442211328_song,"This Carly Rae Jepson cover is way better than the actual, original song! http://t.co/lMIrxs9J via @youtube",song,http://en.wikipedia.org/wiki/Bird_vocalization
247360282442211328_song,"This Carly Rae Jepson cover is way better than the actual, original song! http://t.co/lMIrxs9J via @youtube",song,http://en.wikipedia.org/wiki/Song_2
247360282442211328_song,"This Carly Rae Jepson cover is way better than the actual, original song! http://t.co/lMIrxs9J via @youtube",song,http://en.wikipedia.org/wiki/Song
247360282442211328_song,"This Carly Rae Jepson cover is way better than the actual, original song! http://t.co/lMIrxs9J via @youtube",song,http://en.wikipedia.org/wiki/Rigobert_Song
247360282442211328_song,"This Carly Rae Jepson cover is way better than the actual, original song! http://t.co/lMIrxs9J via @youtube",song,http://en.wikipedia.org/wiki/Song_(state)
245994845003472899_hour,"Gonna be watching the Apple iPhone 5 keynote now, so goodbye for the next hour. http://t.co/BlN7l0rD",hour,http://en.wikipedia.org/wiki/24-hour_clock
245994845003472899_hour,"Gonna be watching the Apple iPhone 5 keynote now, so goodbye for the next hour. http://t.co/BlN7l0rD",hour,http://en.wikipedia.org/wiki/The_Hour_(magazine_series)
245994845003472899_hour,"Gonna be watching the Apple iPhone 5 keynote now, so goodbye for the next hour. http://t.co/BlN7l0rD",hour,http://en.wikipedia.org/wiki/12-hour_clock
245994845003472899_hour,"Gonna be watching the Apple iPhone 5 keynote now, so goodbye for the next hour. http://t.co/BlN7l0rD",hour,http://en.wikipedia.org/wiki/Hour
250036756274085888_year,I found my Smart Cover after almost one year of being lost!,year,http://en.wikipedia.org/wiki/University
250036756274085888_year,I found my Smart Cover after almost one year of being lost!,year,http://en.wikipedia.org/wiki/1927
250036756274085888_year,I found my Smart Cover after almost one year of being lost!,year,http://en.wikipedia.org/wiki/Year
242642189212057601_teaser,My new sounds: Etude in A Minor (Teaser) http://t.co/xokW7LOf on #SoundCloud,teaser,http://en.wikipedia.org/wiki/Teaser
242642189212057601_teaser,My new sounds: Etude in A Minor (Teaser) http://t.co/xokW7LOf on #SoundCloud,teaser,http://en.wikipedia.org/wiki/Television_advertisement
241699613483098112_police,Helped nearby drivers by reporting a visible police trap on I- 71 N on @waze - Drive Social. http://t.co/qv1kXLPD,police,http://en.wikipedia.org/wiki/Police_officer
241699613483098112_police,Helped nearby drivers by reporting a visible police trap on I- 71 N on @waze - Drive Social. http://t.co/qv1kXLPD,police,"http://en.wikipedia.org/wiki/Police,_Poland"
241699613483098112_police,Helped nearby drivers by reporting a visible police trap on I- 71 N on @waze - Drive Social. http://t.co/qv1kXLPD,police,http://en.wikipedia.org/wiki/Law_enforcement_in_the_United_Kingdom
241699613483098112_police,Helped nearby drivers by reporting a visible police trap on I- 71 N on @waze - Drive Social. http://t.co/qv1kXLPD,police,http://en.wikipedia.org/wiki/Police_state
241699613483098112_police,Helped nearby drivers by reporting a visible police trap on I- 71 N on @waze - Drive Social. http://t.co/qv1kXLPD,police,http://en.wikipedia.org/wiki/Police
241699613483098112_police,Helped nearby drivers by reporting a visible police trap on I- 71 N on @waze - Drive Social. http://t.co/qv1kXLPD,police,http://en.wikipedia.org/wiki/The_Police
210897733542883328_755,@Hexxeh Is it possible to add Realtek RTL8188CE WiFi into Lime? Cuz I have a Toshiba Satellite L755 that I would love Chrome OS with,755,http://en.wikipedia.org/wiki/750s_BC
210897733542883328_755,@Hexxeh Is it possible to add Realtek RTL8188CE WiFi into Lime? Cuz I have a Toshiba Satellite L755 that I would love Chrome OS with,755,http://en.wikipedia.org/wiki/755
210897733542883328_755,@Hexxeh Is it possible to add Realtek RTL8188CE WiFi into Lime? Cuz I have a Toshiba Satellite L755 that I would love Chrome OS with,755,http://en.wikipedia.org/wiki/755_(New_Jersey_bus)
258707702694428673_alpha centauri,Earth-like planet--sorta--spotted in Alpha Centauri! http://t.co/CgmMmDtj via @CNET,alpha centauri,http://en.wikipedia.org/wiki/Alpha_Centauri
258707702694428673_alpha centauri,Earth-like planet--sorta--spotted in Alpha Centauri! http://t.co/CgmMmDtj via @CNET,alpha centauri,http://en.wikipedia.org/wiki/Sid_Meier's_Alpha_Centauri
258289699288911872_sounds,My new sounds: Chariots of Fire http://t.co/VmuiZQJp on #SoundCloud,sounds,http://en.wikipedia.org/wiki/Sound
258289699288911872_sounds,My new sounds: Chariots of Fire http://t.co/VmuiZQJp on #SoundCloud,sounds,http://en.wikipedia.org/wiki/The_Sounds
258289699288911872_sounds,My new sounds: Chariots of Fire http://t.co/VmuiZQJp on #SoundCloud,sounds,http://en.wikipedia.org/wiki/Sounds_(magazine)
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Trap
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Olympic_trap
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Birdlime
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Shooting_at_the_1924_Summer_Olympics_-_Men's_trap
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Trap_(computing)
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Booby_trap
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Animal_trapping
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Trap_(plumbing)
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Trap_shooting
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Shooting_at_the_1912_Summer_Olympics_-_Men's_trap
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Trapdoor
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Glossary_of_chess
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/List_of_chess_traps
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Shooting_at_the_2004_Summer_Olympics_-_Men's_trap
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Trap_(tactic)
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Exception_handling
241711554272301056_trap,Helped nearby drivers by reporting a visible police trap on State Rte 8 S on @waze - Drive Social. http://t.co/b8hGAKK0,trap,http://en.wikipedia.org/wiki/Shooting_at_the_2008_Summer_Olympics_-_Men's_trap
260138423304728576_phone,"Oh god, it's the day before DC and I lose my phone's charger.",phone,http://en.wikipedia.org/wiki/Telephone
260138423304728576_phone,"Oh god, it's the day before DC and I lose my phone's charger.",phone,http://en.wikipedia.org/wiki/Phone_(phonetics)
208397169982586881_card tricks,Starting an obsession with card tricks thanks to @lizsmith37,card tricks,http://en.wikipedia.org/wiki/Trick-taking_game
208397169982586881_card tricks,Starting an obsession with card tricks thanks to @lizsmith37,card tricks,http://en.wikipedia.org/wiki/Card_manipulation
